episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,callback_ok,policy_reward_min/dqn_policy,policy_reward_max/dqn_policy,policy_reward_mean/dqn_policy,custom_metrics/num_batches_mean,custom_metrics/num_batches_min,custom_metrics/num_batches_max,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_dqn_policy_reward,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/dqn_policy/cur_lr,info/learner/dqn_policy/mean_q,info/learner/dqn_policy/min_q,info/learner/dqn_policy/max_q,info/learner/dqn_policy/mean_td_error
47792.39999996023,-871943.4000008045,-123574.64545466982,48335.0,1,0,531696,False,11,11,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_19-49-56,1600796996,561.8941402435303,6056.795417070389,5052,TS-LSAL0152-N,192.168.178.26,6056.795417070389,0,11,True,-300160.90000001184,25769.899999982284,-41191.54848484777,36253.63636363636,36252,36255,"[40991.99999996727, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[5950.499999996915, 9271.600000001767, 25769.899999982284, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715]",6.118537623881002,0.25970592452641655,2.5650311823631458,4.222,7580.224,531696,4245600,531608,5103,11.821324503311258,30.4882119205298,0.049072847682119204,0.76416015625,0.0005000000237487257,32.930195,-151.37453,140.22702,2182.6301
47792.39999996023,-871943.4000008045,-110492.108333449,48335.0,1,0,580032,False,12,12,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_19-59-11,1600797551,554.6347064971924,6611.430123567581,5052,TS-LSAL0152-N,192.168.178.26,6611.430123567581,0,12,True,-300160.90000001184,25769.899999982284,-36830.70277777726,36253.5,36252,36255,"[33415.799999980096, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[6463.099999996269, 12301.299999993307, 14651.400000005631, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284]",6.131891150949817,0.2596085102061004,2.576307895130466,3.359,9525.946,580032,4632288,579968,5568,11.809664429530203,30.544563758389263,0.049328859060402686,0.76416015625,0.0005000000237487257,35.308872,11.434998,69.88622,-0.015487015
47792.39999996023,-871943.4000008045,-98565.9461539556,48335.0,1,0,628368,False,13,13,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_20-08-35,1600798115,563.4816789627075,7174.911802530289,5052,TS-LSAL0152-N,192.168.178.26,7174.911802530289,0,13,True,-300160.90000001184,25769.899999982284,-32855.3153846155,36253.38461538462,36252,36255,"[44547.99999996508, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[8427.099999995335, 11034.199999996292, 25086.699999985132, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631]",6.143362499455785,0.2594528696537811,2.587103190125721,3.058,10464.178,628368,5018976,628328,6033,12.076322751322753,30.601322751322748,0.04899470899470899,0.76416015625,0.0005000000237487257,31.058836,4.9322515,57.539585,-0.41265577
48786.6999999617,-871943.4000008045,-88040.75714296152,48335.0,1,0,676704,False,14,14,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_20-17-59,1600798679,564.0956606864929,7739.007463216782,5052,TS-LSAL0152-N,192.168.178.26,7739.007463216782,0,14,True,-300160.90000001184,27143.999999981555,-29346.919047619893,36253.5,36252,36255,"[48786.6999999617, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096, 44547.99999996508]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[8603.399999995929, 13039.299999991548, 27143.999999981555, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631, 8427.099999995335, 11034.199999996292, 25086.699999985132]",6.1532757982917,0.25929033306026394,2.5974242026530474,3.456,9260.355,676704,5405664,676688,6498,11.913192612137204,30.59722955145119,0.048852242744063315,0.76416015625,0.0005000000237487257,34.94926,19.288214,57.290627,0.039374173
48786.6999999617,-871943.4000008045,-80138.76666676492,48335.0,1,0,725040,False,15,15,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_20-27-29,1600799249,570.2577738761902,8309.265237092972,5052,TS-LSAL0152-N,192.168.178.26,8309.265237092972,0,15,True,-300160.90000001184,27143.999999981555,-26712.922222223282,36253.6,36252,36255,"[30489.09999998739, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096, 44547.99999996508, 48786.6999999617]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-2105.800000001656, 10759.099999997796, 21835.799999991657, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631, 8427.099999995335, 11034.199999996292, 25086.699999985132, 8603.399999995929, 13039.299999991548, 27143.999999981555]",6.162736979795707,0.25914998776021325,2.607113779444816,3.912,8179.818,725040,5792352,724944,6962,11.885639686684073,30.628459530026113,0.048328981723237595,0.76416015625,0.0005000000237487257,38.653748,11.142178,57.97387,0.28906584
48786.6999999617,-871943.4000008045,-74099.52500009211,48335.0,1,0,773376,False,16,16,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_20-36-43,1600799803,553.4932799339294,8862.758517026901,5052,TS-LSAL0152-N,192.168.178.26,8862.758517026901,0,16,True,-300160.90000001184,27143.999999981555,-24699.841666667857,36253.5,36252,36255,"[16489.099999999813, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096, 44547.99999996508, 48786.6999999617, 30489.09999998739]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[6679.79999999406, 10838.599999995142, -1029.2999999987946, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631, 8427.099999995335, 11034.199999996292, 25086.699999985132, 8603.399999995929, 13039.299999991548, 27143.999999981555, -2105.800000001656, 10759.099999997796, 21835.799999991657]",6.170796081176803,0.2589859537282715,2.6158627152300755,5.074,6306.187,773376,6179040,773304,7427,11.838844086021506,30.673252688172045,0.049301075268817204,0.76416015625,0.0005000000237487257,34.49041,13.502799,68.275696,0.16283286
48786.6999999617,-871943.4000008045,-67957.56470596987,48335.0,1,0,821712,False,17,17,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_20-46-06,1600800366,562.9192273616791,9425.67774438858,5052,TS-LSAL0152-N,192.168.178.26,9425.67774438858,0,17,True,-300160.90000001184,27143.999999981555,-22652.521568628472,36253.41176470588,36252,36255,"[30313.79999998616, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096, 44547.99999996508, 48786.6999999617, 30489.09999998739, 16489.099999999813]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[7083.899999995574, 6738.100000002257, 16491.800000007628, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631, 8427.099999995335, 11034.199999996292, 25086.699999985132, 8603.399999995929, 13039.299999991548, 27143.999999981555, -2105.800000001656, 10759.099999997796, 21835.799999991657, 6679.79999999406, 10838.599999995142, -1029.2999999987946]",6.1784771468526225,0.25880539147383996,2.6236367765084365,2.557,12515.874,821712,6565728,821664,7892,11.827212681638047,30.730250990752975,0.048507265521796565,0.76416015625,0.0005000000237487257,28.696436,0.9628866,63.411777,-0.8082664
48786.6999999617,-871943.4000008045,-62219.266666750744,48335.0,1,0,870048,False,18,18,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_20-55-19,1600800919,552.9269177913666,9978.604662179947,5052,TS-LSAL0152-N,192.168.178.26,9978.604662179947,0,18,True,-300160.90000001184,27143.999999981555,-20739.755555557036,36253.5,36252,36255,"[35331.79999997426, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096, 44547.99999996508, 48786.6999999617, 30489.09999998739, 16489.099999999813, 30313.79999998616]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-1790.8000000062505, 13348.099999990338, 23774.499999988064, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631, 8427.099999995335, 11034.199999996292, 25086.699999985132, 8603.399999995929, 13039.299999991548, 27143.999999981555, -2105.800000001656, 10759.099999997796, 21835.799999991657, 6679.79999999406, 10838.599999995142, -1029.2999999987946, 7083.899999995574, 6738.100000002257, 16491.800000007628]",6.1851379751994635,0.2586419916113847,2.63067374672092,3.258,9822.798,870048,6952416,870024,8357,11.835483870967742,30.729704301075266,0.04911290322580645,0.76416015625,0.0005000000237487257,27.301395,-74.66817,72.01682,0.18819967
48786.6999999617,-871943.4000008045,-60048.25789481702,48335.0,1,0,918384,False,19,19,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_21-04-45,1600801485,566.6008522510529,10545.205514431,5052,TS-LSAL0152-N,192.168.178.26,10545.205514431,0,19,True,-300160.90000001184,27143.999999981555,-20016.08596491356,36253.57894736842,36252,36255,"[-20970.1000000098, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096, 44547.99999996508, 48786.6999999617, 30489.09999998739, 16489.099999999813, 30313.79999998616, 35331.79999997426]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-11907.59999998535, -13437.100000014587, 4374.600000006642, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631, 8427.099999995335, 11034.199999996292, 25086.699999985132, 8603.399999995929, 13039.299999991548, 27143.999999981555, -2105.800000001656, 10759.099999997796, 21835.799999991657, 6679.79999999406, 10838.599999995142, -1029.2999999987946, 7083.899999995574, 6738.100000002257, 16491.800000007628, -1790.8000000062505, 13348.099999990338, 23774.499999988064]",6.191399786857804,0.2585291366803494,2.6372929037163004,5.018,6377.381,918384,7339104,918384,8822,11.814736842105262,30.782236842105263,0.04861842105263158,0.76416015625,0.0005000000237487257,33.173363,10.822743,59.355392,-0.032912284
48786.6999999617,-871943.4000008045,-54880.525000077774,48335.0,1,0,966720,False,20,20,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_21-14-04,1600802044,558.3746778964996,11103.5801923275,5052,TS-LSAL0152-N,192.168.178.26,11103.5801923275,0,20,True,-300160.90000001184,27143.999999981555,-18293.508333335092,36253.5,36252,36255,"[43306.39999996785, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096, 44547.99999996508, 48786.6999999617, 30489.09999998739, 16489.099999999813, 30313.79999998616, 35331.79999997426, -20970.1000000098]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[2707.599999998108, 13523.499999989668, 27075.299999979787, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631, 8427.099999995335, 11034.199999996292, 25086.699999985132, 8603.399999995929, 13039.299999991548, 27143.999999981555, -2105.800000001656, 10759.099999997796, 21835.799999991657, 6679.79999999406, 10838.599999995142, -1029.2999999987946, 7083.899999995574, 6738.100000002257, 16491.800000007628, -1790.8000000062505, 13348.099999990338, 23774.499999988064, -11907.59999998535, -13437.100000014587, 4374.600000006642]",6.1971891044844885,0.25853607789197747,2.6431174829047204,3.273,9777.289,966720,7725792,966640,9286,12.340878828229028,30.825166444740347,0.04905459387483355,0.76416015625,0.0005000000237487257,38.253426,-37.467728,65.95618,-0.179607
48786.6999999617,-871943.4000008045,-50828.8952381698,48335.0,1,0,1015056,False,21,21,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_21-23-15,1600802595,551.048798084259,11654.628990411758,5052,TS-LSAL0152-N,192.168.178.26,11654.628990411758,0,21,True,-300160.90000001184,27143.999999981555,-16942.96507936682,36253.42857142857,36252,36255,"[30203.69999998966, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096, 44547.99999996508, 48786.6999999617, 30489.09999998739, 16489.099999999813, 30313.79999998616, 35331.79999997426, -20970.1000000098, 43306.39999996785]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[6277.999999995932, 11918.399999993999, 12007.30000000601, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631, 8427.099999995335, 11034.199999996292, 25086.699999985132, 8603.399999995929, 13039.299999991548, 27143.999999981555, -2105.800000001656, 10759.099999997796, 21835.799999991657, 6679.79999999406, 10838.599999995142, -1029.2999999987946, 7083.899999995574, 6738.100000002257, 16491.800000007628, -1790.8000000062505, 13348.099999990338, 23774.499999988064, -11907.59999998535, -13437.100000014587, 4374.600000006642, 2707.599999998108, 13523.499999989668, 27075.299999979787]",6.2022510005323355,0.25853328156821576,2.648385852117435,4.059,7882.965,1015056,8112480,1015000,9751,11.815384615384616,30.85479082321188,0.04963562753036437,0.76416015625,0.0005000000237487257,35.925888,10.996341,62.77001,-0.35236403
48786.6999999617,-871943.4000008045,-65710.67272738212,48335.0,1,0,1063392,False,22,22,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_21-32-41,1600803161,566.2163410186768,12220.845331430435,5052,TS-LSAL0152-N,192.168.178.26,12220.845331430435,0,22,True,-300160.90000001184,27143.999999981555,-21903.55757575357,36253.5,36252,36255,"[-378228.00000084087, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096, 44547.99999996508, 48786.6999999617, 30489.09999998739, 16489.099999999813, 30313.79999998616, 35331.79999997426, -20970.1000000098, 43306.39999996785, 30203.69999998966]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-131209.79999955252, -127769.80000028329, -119248.39999979053, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631, 8427.099999995335, 11034.199999996292, 25086.699999985132, 8603.399999995929, 13039.299999991548, 27143.999999981555, -2105.800000001656, 10759.099999997796, 21835.799999991657, 6679.79999999406, 10838.599999995142, -1029.2999999987946, 7083.899999995574, 6738.100000002257, 16491.800000007628, -1790.8000000062505, 13348.099999990338, 23774.499999988064, -11907.59999998535, -13437.100000014587, 4374.600000006642, 2707.599999998108, 13523.499999989668, 27075.299999979787, 6277.999999995932, 11918.399999993999, 12007.30000000601]",6.20726119148864,0.2585085681228966,2.6532123963304963,2.091,15303.141,1063392,8499168,1063360,10216,11.66435124508519,30.817824377457406,0.04798165137614679,0.76416015625,0.0005000000237487257,24.688513,-52.069916,59.72228,626.18146
48786.6999999617,-871943.4000008045,-71981.5652174872,48335.0,1,0,1111728,False,23,23,9d70e0f333474b1da67f732b029ac6bb,2020-09-22_21-41-50,1600803710,548.9207539558411,12769.766085386276,5052,TS-LSAL0152-N,192.168.178.26,12769.766085386276,0,23,True,-300160.90000001184,27143.999999981555,-23993.855072459228,36253.565217391304,36252,36255,"[-209941.1999997987, -157600.49999991315, 38173.100000000115, 42154.59999999166, -20932.200000027107, -552072.5000005167, 19033.099999998387, 33417.499999980166, 47792.39999996023, 21664.79999999558, -871943.4000008045, 40991.99999996727, 33415.799999980096, 44547.99999996508, 48786.6999999617, 30489.09999998739, 16489.099999999813, 30313.79999998616, 35331.79999997426, -20970.1000000098, 43306.39999996785, 30203.69999998966, -378228.00000084087]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-71330.90000013672, -69162.39999987104, -69447.89999994336, -69094.30000009215, -43154.99999989598, -45351.200000033576, 119.39999999990343, 17818.399999992344, 20235.299999997605, 1970.5000000004063, 16780.599999985418, 23403.49999998663, -11475.900000003243, -8597.800000004954, -858.4999999958719, -191506.0999997483, -187159.70000025013, -173406.69999986747, 7609.899999995008, 6163.000000004129, 5260.200000003152, 6313.899999996012, 10276.499999998487, 16827.100000009435, 8535.999999995658, 13593.399999989952, 25662.999999983324, 8163.099999994098, 11668.49999999167, 1833.200000001853, -300160.90000001184, -289680.2000000219, -282102.29999995715, 5950.499999996915, 9271.600000001767, 25769.899999982284, 6463.099999996269, 12301.299999993307, 14651.400000005631, 8427.099999995335, 11034.199999996292, 25086.699999985132, 8603.399999995929, 13039.299999991548, 27143.999999981555, -2105.800000001656, 10759.099999997796, 21835.799999991657, 6679.79999999406, 10838.599999995142, -1029.2999999987946, 7083.899999995574, 6738.100000002257, 16491.800000007628, -1790.8000000062505, 13348.099999990338, 23774.499999988064, -11907.59999998535, -13437.100000014587, 4374.600000006642, 2707.599999998108, 13523.499999989668, 27075.299999979787, 6277.999999995932, 11918.399999993999, 12007.30000000601, -131209.79999955252, -127769.80000028329, -119248.39999979053]",6.2114788349742955,0.25848667906255574,2.657692013891662,3.158,10133.234,1111728,8885856,1111720,10681,11.933017591339649,30.911096075778083,0.049675236806495264,0.76416015625,0.0005000000237487257,31.220757,-26.6763,63.937252,625.6201
