episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,callback_ok,policy_reward_min/dqn_policy,policy_reward_max/dqn_policy,policy_reward_mean/dqn_policy,custom_metrics/num_batches_mean,custom_metrics/num_batches_min,custom_metrics/num_batches_max,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_dqn_policy_reward,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/dqn_policy/cur_lr,info/learner/dqn_policy/mean_q,info/learner/dqn_policy/min_q,info/learner/dqn_policy/max_q,info/learner/dqn_policy/mean_td_error
2513.899999999905,-3758212.59999993,-634456.4272727008,48335.0,1,0,531696,False,11,11,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_12-48-02,1600858082,553.1487612724304,6017.131456375122,14928,TS-LSAL0152-N,192.168.178.26,6017.131456375122,0,11,True,-1257179.0,10833.499999996691,-211485.47575757626,36253.63636363636,36252,36255,"[-1595081.4000000027, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-544392.2000004249, -531446.1999995685, -519243.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0]",6.224371850869516,0.2554059956444889,2.397145570480051,3.385,9453.883,531696,4245600,531608,5103,12.849148099606815,26.902621231979026,0.04926605504587157,0.76416015625,0.0005000000237487257,24.50167,-221.6515,104.209946,-0.9889491
2513.899999999905,-3758212.59999993,-700820.9083333149,48335.0,1,0,580032,False,12,12,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_12-57-24,1600858644,561.5999512672424,6578.7314076423645,14928,TS-LSAL0152-N,192.168.178.26,6578.7314076423645,0,12,True,-1257179.0,10833.499999996691,-233606.9694444444,36253.5,36252,36255,"[-1430830.2000000712, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-475202.59999981, -497887.6000001721, -457740.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0]",6.241779174119196,0.25552800979051005,2.4054365683645536,3.381,9464.216,580032,4632288,579968,5568,12.691948051948051,26.74,0.04845454545454546,0.76416015625,0.0005000000237487257,-189.38545,-4168.8975,119.08341,2112.5635
2513.899999999905,-3758212.59999993,-663530.2692307512,48335.0,1,0,628368,False,13,13,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_13-06-40,1600859200,556.5722124576569,7135.303620100021,14928,TS-LSAL0152-N,192.168.178.26,7135.303620100021,0,13,True,-1257179.0,10833.499999996691,-221176.7564102564,36253.38461538462,36252,36255,"[-216042.5999999856, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-71933.00000009587, -77397.59999990751, -66712.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0]",6.257198386170339,0.25562375479385013,2.4127792891927498,3.594,8904.218,628368,5018976,628328,6033,12.675491480996067,26.75373525557012,0.04909567496723459,0.76416015625,0.0005000000237487257,24.002922,-201.15334,98.08146,1874.907
36068.799999999355,-3758212.59999993,-613558.9071428403,48335.0,1,0,676704,False,14,14,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_13-16-06,1600859766,565.7630333900452,7701.0666534900665,14928,TS-LSAL0152-N,192.168.178.26,7701.0666534900665,0,14,True,-1257179.0,19063.0,-204519.63571428586,36253.5,36252,36255,"[36068.799999999355, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[8074.599999994478, 8931.200000001356, 19063.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0]",6.271705414523828,0.2557189383683679,2.419474045975531,3.773,8481.534,676704,5405664,676688,6498,12.956056701030928,26.721649484536083,0.04815721649484537,0.76416015625,0.0005000000237487257,27.381199,-234.97232,118.467285,5.800898
36068.799999999355,-3758212.59999993,-608066.8333333175,48335.0,1,0,725040,False,15,15,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_13-25-19,1600860319,552.2710099220276,8253.337663412094,14928,TS-LSAL0152-N,192.168.178.26,8253.337663412094,0,15,True,-1257179.0,19063.0,-202688.94444444464,36253.6,36252,36255,"[-531177.7999999975, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856, 36068.799999999355]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-182039.59999983694, -180952.20000016526, -168186.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0, 8074.599999994478, 8931.200000001356, 19063.0]",6.284217510195265,0.2557953507098079,2.425526885350021,3.195,10014.529,725040,5792352,724944,6962,12.673844121532365,26.280052840158522,0.04927344782034346,0.76416015625,0.0005000000237487257,42.467857,-149.91908,106.85368,311.86624
36068.799999999355,-3758212.59999993,-574159.212499985,48335.0,1,0,773376,False,16,16,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_13-34-47,1600860887,568.7294390201569,8822.067102432251,14928,TS-LSAL0152-N,192.168.178.26,8822.067102432251,0,16,True,-1257179.0,19063.0,-191386.4041666671,36253.5,36252,36255,"[-65544.89999999772, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856, 36068.799999999355, -531177.7999999975]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[7245.399999994411, 12077.699999993654, -84868.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0, 8074.599999994478, 8931.200000001356, 19063.0, -182039.59999983694, -180952.20000016526, -168186.0]",6.296399409865327,0.25586516590721076,2.4310819153730545,3.685,8684.59,773376,6179040,773304,7427,12.549935815147627,26.244415917843387,0.047843388960205395,0.76416015625,0.0005000000237487257,-61.79548,-1143.14,101.080315,627.69916
36068.799999999355,-3758212.59999993,-552745.4117646918,48335.0,1,0,821712,False,17,17,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_13-44-09,1600861449,561.8868036270142,9383.953906059265,14928,TS-LSAL0152-N,192.168.178.26,9383.953906059265,0,17,True,-1257179.0,19063.0,-184248.4705882357,36253.41176470588,36252,36255,"[-210124.60000000003, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856, 36068.799999999355, -531177.7999999975, -65544.89999999772]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-52195.40000007568, -49690.1999999249, -108239.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0, 8074.599999994478, 8931.200000001356, 19063.0, -182039.59999983694, -180952.20000016526, -168186.0, 7245.399999994411, 12077.699999993654, -84868.0]",6.307617637531306,0.2559313022143264,2.436205714759359,3.487,9177.218,821712,6565728,821664,7892,12.70881971465629,26.348119325551234,0.04858625162127108,0.76416015625,0.0005000000237487257,-17.17699,-229.26826,128.11174,1.0355775
36068.799999999355,-3758212.59999993,-522448.8999999868,48335.0,1,0,870048,False,18,18,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_13-53-33,1600862013,563.3833663463593,9947.337272405624,14928,TS-LSAL0152-N,192.168.178.26,9947.337272405624,0,18,True,-1257179.0,19063.0,-174149.63333333388,36253.5,36252,36255,"[-7408.2000000000635, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856, 36068.799999999355, -531177.7999999975, -65544.89999999772, -210124.60000000003]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[8687.799999996263, 11781.999999994485, -27878.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0, 8074.599999994478, 8931.200000001356, 19063.0, -182039.59999983694, -180952.20000016526, -168186.0, 7245.399999994411, 12077.699999993654, -84868.0, -52195.40000007568, -49690.1999999249, -108239.0]",6.31810235546297,0.25600520135895827,2.4409430717681078,3.589,8915.515,870048,6952416,870024,8357,12.611917098445595,26.403497409326423,0.04817357512953368,0.76416015625,0.0005000000237487257,17.722391,-191.7874,80.627045,-0.4197845
36068.799999999355,-3758212.59999993,-496824.8526315669,48335.0,1,0,918384,False,19,19,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_14-02-30,1600862550,536.8774001598358,10484.21467256546,14928,TS-LSAL0152-N,192.168.178.26,10484.21467256546,0,19,True,-1257179.0,19063.0,-165608.2842105268,36253.57894736842,36252,36255,"[-35592.00000000911, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856, 36068.799999999355, -531177.7999999975, -65544.89999999772, -210124.60000000003, -7408.2000000000635]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-47385.80000000012, 8702.800000002797, 3091.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0, 8074.599999994478, 8931.200000001356, 19063.0, -182039.59999983694, -180952.20000016526, -168186.0, 7245.399999994411, 12077.699999993654, -84868.0, -52195.40000007568, -49690.1999999249, -108239.0, 8687.799999996263, 11781.999999994485, -27878.0]",6.326416641905223,0.256077471455073,2.445304551712718,3.581,8936.648,918384,7339104,918384,8822,12.721331521739133,26.40271739130435,0.051046195652173915,0.76416015625,0.0005000000237487257,-31.093079,-252.32568,103.45549,-11.94047
36068.799999999355,-3758212.59999993,-480367.87999998854,48335.0,1,0,966720,False,20,20,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_14-11-44,1600863104,553.9163274765015,11038.131000041962,14928,TS-LSAL0152-N,192.168.178.26,11038.131000041962,0,20,True,-1257179.0,19063.0,-160122.62666666735,36253.5,36252,36255,"[-167685.3999999999, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856, 36068.799999999355, -531177.7999999975, -65544.89999999772, -210124.60000000003, -7408.2000000000635, -35592.00000000911]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[8816.199999996732, 13186.39999999083, -189688.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0, 8074.599999994478, 8931.200000001356, 19063.0, -182039.59999983694, -180952.20000016526, -168186.0, 7245.399999994411, 12077.699999993654, -84868.0, -52195.40000007568, -49690.1999999249, -108239.0, 8687.799999996263, 11781.999999994485, -27878.0, -47385.80000000012, 8702.800000002797, 3091.0]",6.3339004370507315,0.2561481558116049,2.449312993508427,3.585,8925.535,966720,7725792,966640,9286,12.830303030303032,26.508036890645585,0.04945981554677207,0.76416015625,0.0005000000237487257,-3.2543058,-132.77434,110.14791,3.319221
36068.799999999355,-3758212.59999993,-464513.96666665544,48335.0,1,0,1015056,False,21,21,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_14-21-04,1600863664,560.304995059967,11598.435995101929,14928,TS-LSAL0152-N,192.168.178.26,11598.435995101929,0,21,True,-1257179.0,19063.0,-154837.9888888896,36253.42857142857,36252,36255,"[-147435.69999999442, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856, 36068.799999999355, -531177.7999999975, -65544.89999999772, -210124.60000000003, -7408.2000000000635, -35592.00000000911, -167685.3999999999]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[8120.19999999433, 8857.099999999788, -164413.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0, 8074.599999994478, 8931.200000001356, 19063.0, -182039.59999983694, -180952.20000016526, -168186.0, 7245.399999994411, 12077.699999993654, -84868.0, -52195.40000007568, -49690.1999999249, -108239.0, 8687.799999996263, 11781.999999994485, -27878.0, -47385.80000000012, 8702.800000002797, 3091.0, 8816.199999996732, 13186.39999999083, -189688.0]",6.34095614223247,0.256215687588524,2.453051937980219,3.377,9475.107,1015056,8112480,1015000,9751,12.66814044213264,26.64642392717815,0.04840052015604681,0.76416015625,0.0005000000237487257,-55.079117,-262.04562,110.81737,-2.8264835
36068.799999999355,-3758212.59999993,-443989.8545454439,48335.0,1,0,1063392,False,22,22,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_14-30-19,1600864219,554.9540321826935,12153.390027284622,14928,TS-LSAL0152-N,192.168.178.26,12153.390027284622,0,22,True,-1257179.0,19063.0,-147996.61818181895,36253.5,36252,36255,"[-12983.500000001219, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856, 36068.799999999355, -531177.7999999975, -65544.89999999772, -210124.60000000003, -7408.2000000000635, -35592.00000000911, -167685.3999999999, -147435.69999999442]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[2416.599999998676, 11942.899999994775, -27343.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0, 8074.599999994478, 8931.200000001356, 19063.0, -182039.59999983694, -180952.20000016526, -168186.0, 7245.399999994411, 12077.699999993654, -84868.0, -52195.40000007568, -49690.1999999249, -108239.0, 8687.799999996263, 11781.999999994485, -27878.0, -47385.80000000012, 8702.800000002797, 3091.0, 8816.199999996732, 13186.39999999083, -189688.0, 8120.19999999433, 8857.099999999788, -164413.0]",6.347385551306098,0.25627938548892204,2.456539134382401,3.484,9183.623,1063392,8499168,1063360,10216,12.568815789473684,26.577894736842108,0.04898684210526316,0.76416015625,0.0005000000237487257,-7.091652,-266.7962,119.573044,8.691346
36068.799999999355,-3758212.59999993,-441228.0826086855,48335.0,1,0,1111728,False,23,23,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_14-39-35,1600864775,556.0308122634888,12709.420839548111,14928,TS-LSAL0152-N,192.168.178.26,12709.420839548111,0,23,True,-1257179.0,19063.0,-147076.02753623264,36253.565217391304,36252,36255,"[-380469.0999999999, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856, 36068.799999999355, -531177.7999999975, -65544.89999999772, -210124.60000000003, -7408.2000000000635, -35592.00000000911, -167685.3999999999, -147435.69999999442, -12983.500000001219]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-92811.80000007553, -89007.29999992382, -198650.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0, 8074.599999994478, 8931.200000001356, 19063.0, -182039.59999983694, -180952.20000016526, -168186.0, 7245.399999994411, 12077.699999993654, -84868.0, -52195.40000007568, -49690.1999999249, -108239.0, 8687.799999996263, 11781.999999994485, -27878.0, -47385.80000000012, 8702.800000002797, 3091.0, 8816.199999996732, 13186.39999999083, -189688.0, 8120.19999999433, 8857.099999999788, -164413.0, 2416.599999998676, 11942.899999994775, -27343.0]",6.353314127114364,0.25633538928278654,2.4598042738820376,3.581,8936.707,1111728,8885856,1111720,10681,12.816339869281046,26.59359477124183,0.04896732026143791,0.76416015625,0.0005000000237487257,0.34253502,-254.75974,100.61186,10.838313
36068.799999999355,-3758212.59999993,-423380.466666657,48335.0,1,0,1160064,False,24,24,3ae204290f0d4e56b7f6a798f7b3a513,2020-09-23_14-48-35,1600865315,539.7162311077118,13249.137070655823,14928,TS-LSAL0152-N,192.168.178.26,13249.137070655823,0,24,True,-1257179.0,19314.0,-141126.82222222304,36253.5,36252,36255,"[-12885.300000003019, -109151.20000001881, -214322.99999984208, -487871.8999998941, -371837.20000002824, -169916.3999999669, -20128.59999998205, 2513.899999999905, -3758212.59999993, -215413.5000000393, -39598.8000000049, -1595081.4000000027, -1430830.2000000712, -216042.5999999856, 36068.799999999355, -531177.7999999975, -65544.89999999772, -210124.60000000003, -7408.2000000000635, -35592.00000000911, -167685.3999999999, -147435.69999999442, -12983.500000001219, -380469.0999999999]","[48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335, 48335]","[-43841.000000001724, 11641.699999994842, 19314.0, -29275.399999990535, -36668.80000000154, -43207.0, -64198.40000005177, -88790.59999998973, -61334.0, -149131.99999984773, -177185.90000012325, -161554.0, -94971.8000001128, -87705.39999988016, -189160.0, -57499.40000004138, -49450.99999996846, -62966.0, -11592.199999987915, -7298.400000010095, -1238.0, 7995.399999994474, 10833.499999996691, -16315.0, -1251428.6000006003, -1249604.9999994175, -1257179.0, -79116.20000002619, -73828.29999996653, -62469.0, -5427.80000000352, -829.999999994686, -33341.0, -544392.2000004249, -531446.1999995685, -519243.0, -475202.59999981, -497887.6000001721, -457740.0, -71933.00000009587, -77397.59999990751, -66712.0, 8074.599999994478, 8931.200000001356, 19063.0, -182039.59999983694, -180952.20000016526, -168186.0, 7245.399999994411, 12077.699999993654, -84868.0, -52195.40000007568, -49690.1999999249, -108239.0, 8687.799999996263, 11781.999999994485, -27878.0, -47385.80000000012, 8702.800000002797, 3091.0, 8816.199999996732, 13186.39999999083, -189688.0, 8120.19999999433, 8857.099999999788, -164413.0, 2416.599999998676, 11942.899999994775, -27343.0, -92811.80000007553, -89007.29999992382, -198650.0]",6.3581876983637144,0.2563893932884629,2.462873290975071,3.687,8678.918,1160064,9272544,1159976,11145,12.921236559139784,26.594892473118282,0.05115591397849463,0.76416015625,0.0005000000237487257,-4.8832226,-265.46323,103.55655,4.526433
